"golden globe awards",411,1358175344,0.07,0.13,0.00960904602914809
"caption this",449,1358175344,0.01,0.12,0.00309656772704564
"blue ivy",623,1358175344,0.02,0.12,0.00528138921526355
"temen que",464,1358175344,0.03,0.11,0.0055050154702984
"des golden globes",474,1358175345,0.01,0.1,0.00812340429099586
"les plus",447,1358175345,0.03,0.09,0.00580643677221842
"the red carpet",532,1358175345,0.01,0.09,0.00401195418463632
"clamcase pro",553,1358175345,0.01,0.08,0.00245309165069803
"golden globes",3450,1358175655,0.08,1.45,0.0117192794868663
"stratocumulus clouds",582,1358175655,0.0,0.84,0.00136142869315349
"jodie foster",2820,1358175655,0.15,0.72,0.0136109462200539
"manchester united",813,1358175655,0.12,0.56,0.133505544322655
"nra president",407,1358175655,0.01,0.5,0.00483193686748993
"not us",406,1358175655,0.01,0.5,0.00282435817370483
"gun sales",403,1358175655,0.01,0.5,0.0037465585891911
"candy crowley",402,1358175655,0.0,0.5,0.00228268432106321
"lance armstrong",737,1358175655,0.03,0.37,0.00991107378025
"house gop eyes default",467,1358175655,0.02,0.32,0.00720627143681535
"golden globe",696,1358175655,0.03,0.31,0.00591059822461315
"last night",974,1358175655,0.1,0.31,0.0134551243457324
"double trouble",402,1358175655,0.01,0.3,0.00298974683142002
"justin timberlake",824,1358175655,0.08,0.28,0.0179590718693873
"amber alert",545,1358175655,0.04,0.24,0.00950387273504561
"nba kicks",405,1358175655,0.12,0.21,0.0140370449466114
"devil may cry",620,1358175655,0.01,0.19,0.00357471952184745
"two days before mit and cambridge cops arrested aaron swartz",799,1358175655,0.01,0.16,0.00258774611991723
"secret service took over the investigation",799,1358175655,0.01,0.16,0.00258782811921606
"avengers 2",519,1358175655,0.0,0.15,0.00205848501788021
"les shebab",419,1358175655,0.0,0.13,0.00191293598836119
"una mujer",745,1358175655,0.09,0.13,0.0125115359732511
"wreck-it ralph",596,1358175655,0.01,0.13,0.00306829347922597
"a su bebé",744,1358175655,0.01,0.13,0.00307566351869772
"chef du commando",420,1358175655,0.01,0.13,0.00947159150677706
"blue ivy",504,1358175655,0.02,0.12,0.00531026561516815
"caption this",426,1358175655,0.01,0.11,0.00324555757727135
"creative review",408,1358175655,0.01,0.1,0.00246661856952992
"des golden globes",475,1358175655,0.02,0.1,0.00838646877555761
"les plus",451,1358175655,0.03,0.1,0.00581182433667303
"executive director",423,1358175655,0.0,0.09,0.0020976182038981
"temen que",480,1358175655,0.03,0.08,0.00551379983079548
"the red carpet",520,1358175655,0.01,0.08,0.00403662046399295
"golden globes",3528,1358175965,0.08,1.17,0.0117400720068233
"stratocumulus clouds",782,1358175965,0.0,0.75,0.00136142869315349
"jodie foster",2840,1358175965,0.15,0.61,0.0136539195364939
"nra president",566,1358175965,0.01,0.51,0.00483193686748993
"not us",565,1358175965,0.01,0.51,0.00282435817370483
"gun sales",562,1358175965,0.01,0.51,0.0037465585891911
"candy crowley",561,1358175965,0.0,0.51,0.00228268432106321
"lance armstrong",758,1358175965,0.03,0.39,0.00992919393443703
"justin timberlake",827,1358175965,0.08,0.32,0.0179846051059368
"golden globe",719,1358175965,0.03,0.3,0.00592566399334524
"amber alert",623,1358175965,0.04,0.27,0.0095063954204752
"house gop eyes default",503,1358175965,0.02,0.24,0.00730109441472658
"double trouble",442,1358175966,0.01,0.23,0.00304931726585056
"chef du commando",519,1358175966,0.01,0.22,0.00983752535447341
"devil may cry",566,1358175966,0.01,0.22,0.00360795904814248
"last night",1005,1358175966,0.1,0.2,0.0134550611108946
"issued for",424,1358175966,0.01,0.16,0.00303262388330092
"avengers 2",559,1358175966,0.0,0.14,0.00205848501788021
"two days before mit and cambridge cops arrested aaron swartz",636,1358175966,0.01,0.14,0.00376815220924279
"secret service took over the investigation",636,1358175966,0.01,0.14,0.00376833989311382
"les shebab",460,1358175967,0.0,0.13,0.00191293598836119
"wreck-it ralph",518,1358175967,0.01,0.11,0.00336954419169859
"des golden globes",441,1358175967,0.02,0.1,0.00886584381248565
"a su bebé",759,1358175967,0.01,0.1,0.00314159770107247
"blue ivy",414,1358175967,0.02,0.1,0.00533173844600478
"les plus",416,1358175967,0.03,0.09,0.00582348665948942
"the red carpet",531,1358175967,0.01,0.09,0.00405053109626069
"executive director",412,1358175967,0.01,0.08,0.00420059975109738
"creative review",427,1358175967,0.01,0.08,0.00246661856952992
"golden globes",3580,1358176278,0.08,1.0,0.0117612153964687
"jodie foster",2612,1358176278,0.15,0.64,0.0137859660538767
"stratocumulus clouds",892,1358176278,0.0,0.55,0.00136142869315349
"candy crowley",741,1358176278,0.0,0.54,0.00228268432106321
"gun sales",742,1358176278,0.01,0.54,0.0037465585891911
"not us",744,1358176278,0.01,0.54,0.00282790806936007
"nra president",745,1358176278,0.01,0.54,0.00483496773919352
"the future is surface",452,1358176278,0.0,0.42,0.0020229009492296
"the windows 8",452,1358176278,0.0,0.42,0.00202288362020062
"lance armstrong",754,1358176278,0.03,0.31,0.00994323931188888
"golden globe",747,1358176278,0.03,0.29,0.00593850286277256
"justin timberlake",826,1358176278,0.08,0.29,0.0180036695929904
"chef du commando",572,1358176278,0.02,0.23,0.0112230230229557
"amber alert",659,1358176278,0.04,0.22,0.00951027238820837
"devil may cry",567,1358176278,0.01,0.22,0.00362655934330824
"house gop eyes default",530,1358176279,0.02,0.19,0.00739383713865786
"double trouble",474,1358176279,0.01,0.17,0.003079343567253
"jennifer lawrence",416,1358176279,0.07,0.16,0.016355625373707
"issued for",449,1358176279,0.01,0.13,0.0030345729086444
"secret service took over the investigation",508,1358176279,0.02,0.12,0.0045032532293066
"two days before mit and cambridge cops arrested aaron swartz",508,1358176279,0.02,0.12,0.00450295422110524
"les shebab",478,1358176279,0.0,0.12,0.00210764257600525
"wreck-it ralph",419,1358176279,0.01,0.11,0.00370140368503138
"avengers 2",577,1358176280,0.0,0.1,0.00205848501788021
"the red carpet",535,1358176280,0.01,0.08,0.00406509104945793
"creative review",424,1358176280,0.01,0.07,0.00247403479759324
"a su bebé",618,1358176280,0.01,0.07,0.00425658406955932
"de su homosexualidad",495,1358176280,0.01,0.02,0.00481606609988567
"golden globes",3536,1358176591,0.09,0.88,0.0117900074594661
"jodie foster",2355,1358176591,0.16,0.64,0.0139235119847615
"not us",888,1358176591,0.01,0.51,0.00282982007278007
"nra president",889,1358176591,0.01,0.51,0.00483103915446114
"gun sales",887,1358176591,0.01,0.51,0.0037465585891911
"candy crowley",886,1358176591,0.0,0.51,0.00228268432106321
"stratocumulus clouds",1004,1358176591,0.0,0.45,0.00136142869315349
"golden globe",826,1358176591,0.03,0.34,0.00594867856789532
"the future is surface",524,1358176591,0.0,0.32,0.0020229009492296
"the windows 8",524,1358176591,0.0,0.32,0.00202288362020062
"justin timberlake",817,1358176591,0.08,0.3,0.0180284844543378
"lance armstrong",790,1358176591,0.03,0.29,0.00995267100110791
"tina fey and amy poehler",410,1358176591,0.02,0.21,0.0051180958178796
"chef du commando",544,1358176591,0.04,0.21,0.0158048155813959
"devil may cry",555,1358176591,0.01,0.21,0.00364581826011737
"jennifer lawrence",479,1358176591,0.07,0.21,0.0163568270027447
"amber alert",639,1358176591,0.04,0.19,0.00952335227437435
"house gop eyes default",572,1358176591,0.02,0.17,0.00742859233213936
"double trouble",509,1358176591,0.01,0.14,0.00310989145453442
"wesley sneijder",401,1358176591,0.02,0.14,0.00545623980168144
"les shebab",438,1358176591,0.01,0.13,0.00287032778376355
"two days before mit and cambridge cops arrested aaron swartz",428,1358176591,0.02,0.1,0.00494172683804295
"secret service took over the investigation",428,1358176591,0.02,0.1,0.00494208335455774
"avengers 2",558,1358176591,0.0,0.1,0.00227316638071224
"issued for",419,1358176592,0.01,0.1,0.00306454525439411
"the red carpet",408,1358176592,0.01,0.08,0.0041698928131186
"a su bebé",445,1358176592,0.02,0.05,0.0053010440457299
"golden globes",3406,1358176905,0.09,0.91,0.0118324907437911
"jodie foster",2372,1358176905,0.16,0.9,0.0140250997039419
"alle 16",577,1358176905,0.15,0.56,0.122606484609573
"servizio pubblico",577,1358176905,0.03,0.56,0.00623015025250321
"diretta streaming",577,1358176905,0.15,0.56,0.122716446702229
"marco travaglio risponde",577,1358176905,0.15,0.56,0.122501564815124
"not us",1023,1358176905,0.01,0.47,0.00281988033076571
"nra president",1023,1358176905,0.01,0.47,0.00480276310854197
"gun sales",1023,1358176905,0.01,0.47,0.0037465585891911
"candy crowley",1022,1358176905,0.0,0.47,0.00228268432106321
"stratocumulus clouds",1100,1358176905,0.0,0.37,0.00136142869315349
"jennifer lawrence",575,1358176905,0.07,0.35,0.016362153467554
"justin timberlake",844,1358176905,0.08,0.33,0.0180493839830353
"golden globe",868,1358176905,0.03,0.33,0.00596233224430549
"lance armstrong",819,1358176905,0.03,0.26,0.00996104326875706
"van persie",411,1358176905,0.18,0.26,0.0244538134368672
"the windows 8",582,1358176905,0.0,0.25,0.00202288362020062
"the future is surface",582,1358176905,0.0,0.25,0.0020229009492296
"devil may cry",530,1358176905,0.01,0.18,0.00366398152378304
"chef du commando",519,1358176905,0.05,0.18,0.0188633087397535
"tina fey and amy poehler",439,1358176905,0.02,0.18,0.00512486803004545
"amber alert",573,1358176905,0.04,0.16,0.00954317910040764
"house gop eyes default",601,1358176905,0.02,0.15,0.00748249321820776
"last night",777,1358176905,0.1,0.15,0.0134794351344634
"double trouble",542,1358176905,0.01,0.13,0.00312966796420321
"wesley sneijder",432,1358176905,0.02,0.11,0.00545623980168144
"apple is done",402,1358176905,0.02,0.08,0.0154169032835061
"série de",405,1358176905,0.0,0.06,0.00250749703330474
"golden globes",3284,1358177223,0.09,1.11,0.011884858471679
"jodie foster",2112,1358177223,0.16,0.78,0.0141597501852145
"servizio pubblico",754,1358177223,0.03,0.61,0.00623793069038012
"diretta streaming",754,1358177223,0.15,0.61,0.118920915938405
"marco travaglio risponde",754,1358177223,0.15,0.61,0.118689002954443
"alle 16",754,1358177223,0.15,0.61,0.118847292028297
"carmelo anthony",636,1358177223,0.04,0.55,0.00972456410907168
"nra president",1180,1358177223,0.01,0.48,0.00480276310854197
"not us",1180,1358177223,0.01,0.48,0.00281988033076571
"gun sales",1180,1358177223,0.01,0.48,0.0037465585891911
"candy crowley",1179,1358177223,0.0,0.48,0.00228268432106321
"سمير بوك",401,1358177223,0.06,0.35,0.0108238329477593
"stratocumulus clouds",1207,1358177223,0.0,0.35,0.00136142869315349
"jennifer lawrence",568,1358177223,0.07,0.3,0.0163692734652986
"justin timberlake",826,1358177223,0.08,0.29,0.0180725493813057
"golden globe",804,1358177223,0.03,0.27,0.00599203318699
"lance armstrong",780,1358177223,0.03,0.21,0.00997783634847012
"the windows 8",636,1358177223,0.0,0.2,0.00202288362020062
"the future is surface",636,1358177223,0.0,0.2,0.0020229009492296
"tina fey and amy poehler",423,1358177223,0.02,0.19,0.00516486366459083
"amber alert",543,1358177223,0.05,0.16,0.00955843657947115
"chef du commando",495,1358177223,0.06,0.16,0.0214550866906488
"devil may cry",506,1358177223,0.01,0.15,0.00368057725370277
"last night",642,1358177223,0.1,0.15,0.0134925331719356
"house gop eyes default",621,1358177223,0.02,0.12,0.00754575113587422
"double trouble",569,1358177223,0.01,0.11,0.00315215196148351
"wesley sneijder",461,1358177223,0.02,0.1,0.00545623980168144
"say teens",403,1358177224,0.01,0.06,0.00707849094106975
"golden globes",3220,1358177541,0.09,1.15,0.0119271022405719
"carmelo anthony",851,1358177541,0.04,0.8,0.0097435456680489
"jodie foster",1966,1358177541,0.16,0.77,0.0142725402094
"premier league team of the week",496,1358177541,0.03,0.76,0.0120787623050246
"maple leaf sports and entertainment",471,1358177541,0.0,0.7,0.00181815614294206
"are hitting the reset",471,1358177541,0.0,0.7,0.00181794976404841
"daily savings",493,1358177541,0.02,0.39,0.00498282049338112
"hot clicks",448,1358177541,0.01,0.38,0.00274975027202351
"nra president",1261,1358177541,0.01,0.37,0.00480276310854197
"not us",1261,1358177541,0.01,0.37,0.00281988033076571
"candy crowley",1260,1358177541,0.0,0.37,0.00228268432106321
"gun sales",1260,1358177541,0.01,0.37,0.00374663381604047
"justin timberlake",807,1358177541,0.08,0.3,0.0181006510186874
"stratocumulus clouds",1274,1358177541,0.0,0.28,0.00136142869315349
"jennifer lawrence",592,1358177541,0.07,0.25,0.0163733163877054
"golden globe",788,1358177541,0.03,0.23,0.00600948961695724
"lance armstrong",733,1358177541,0.03,0.18,0.009995145867679
"tina fey and amy poehler",438,1358177541,0.02,0.18,0.00518300381073024
"amber alert",539,1358177541,0.05,0.17,0.00957020884708536
"on the state of windows on the desktop",418,1358177541,0.01,0.15,0.00561727394671656
"the windows 8",668,1358177541,0.0,0.15,0.00202288362020062
"the future is surface",668,1358177541,0.0,0.15,0.0020229009492296
"last night",549,1358177541,0.1,0.15,0.0135023575987888
"devil may cry",486,1358177541,0.01,0.14,0.00369585269014632
"house gop eyes default",630,1358177541,0.02,0.11,0.00763054542453809
"double trouble",580,1358177541,0.01,0.09,0.00319436372763473
"wesley sneijder",445,1358177541,0.02,0.07,0.00546303676723438
"golden globes",2925,1358177847,0.09,1.09,0.0119870896077779
"jodie foster",2128,1358177847,0.16,1.08,0.0143517462791214
"carmelo anthony",824,1358177847,0.04,0.44,0.00975214342649381
"justin timberlake",855,1358177847,0.08,0.34,0.0181172150871707
"nra president",1291,1358177847,0.01,0.31,0.00494903594369933
"candy crowley",1290,1358177847,0.01,0.31,0.00275201293262462
"gun sales",1291,1358177847,0.01,0.31,0.00377548434649976
"not us",1291,1358177847,0.01,0.31,0.00298177447404406
"stratocumulus clouds",1332,1358177847,0.0,0.22,0.00136142869315349
"jennifer lawrence",597,1358177847,0.07,0.21,0.0163781294522712
"golden globe",760,1358177847,0.03,0.2,0.00602689978641784
"lance armstrong",733,1358177847,0.03,0.19,0.0100073540047609
"rory mcilroy",427,1358177847,0.01,0.17,0.00330672550338946
"tina fey and amy poehler",453,1358177847,0.02,0.15,0.00519662534571209
"devil may cry",483,1358177847,0.01,0.15,0.00370835341134671
"on the state of windows on the desktop",462,1358177847,0.01,0.14,0.00570871780439429
"the windows 8",708,1358177847,0.0,0.13,0.00202288362020062
"the future is surface",708,1358177847,0.0,0.13,0.0020229009492296
"amber alert",499,1358177847,0.05,0.13,0.00958195611493363
"a great reaction from fey",437,1358177848,0.03,0.11,0.0255741016034856
"house gop eyes default",416,1358177848,0.03,0.09,0.00862030030199021
"golden globes",2742,1358178154,0.09,1.02,0.0120331656916676
"jodie foster",2191,1358178154,0.17,0.98,0.0144027266106327
"carmelo anthony",993,1358178154,0.04,0.55,0.00976188947873355
"captain america",429,1358178154,0.08,0.51,0.0102220440409691
"justin timberlake",904,1358178154,0.08,0.36,0.0181334972609617
"yeah yeah yeahs",433,1358178154,0.01,0.34,0.00344129639153078
"nra president",1154,1358178154,0.02,0.29,0.00548605657115621
"not us",1154,1358178154,0.01,0.29,0.00355145253639841
"candy crowley",1156,1358178154,0.01,0.29,0.00422541453114327
"gun sales",1156,1358178154,0.02,0.29,0.0038885976986471
"the public",402,1358178154,0.0,0.28,0.00198831613742181
"stratocumulus clouds",1035,1358178154,0.02,0.21,0.00353473475421445
"jennifer lawrence",610,1358178154,0.07,0.2,0.016382439726654
"lance armstrong",696,1358178154,0.03,0.19,0.0100246041400808
"golden globe",698,1358178154,0.03,0.18,0.00605134520921253
"devil may cry",490,1358178154,0.01,0.16,0.00372055634604483
"rory mcilroy",430,1358178154,0.01,0.16,0.00334426334408627
"on the state of windows on the desktop",480,1358178154,0.01,0.11,0.00600466242345889
"tina fey and amy poehler",452,1358178154,0.02,0.11,0.00520776321639378
"the future is surface",731,1358178154,0.0,0.11,0.0020229009492296
"the windows 8",731,1358178154,0.0,0.11,0.00202288362020062
"amber alert",460,1358178154,0.05,0.1,0.00959314935995913
"jodie foster",2371,1358178461,0.17,1.06,0.0144543690455246
"golden globes",2713,1358178461,0.09,1.0,0.0120651090457906
"carmelo anthony",1228,1358178461,0.04,0.71,0.00976735088615563
"captain america",600,1358178461,0.08,0.55,0.0102220440409691
"justin timberlake",896,1358178461,0.08,0.33,0.0181574472218092
"not us",1054,1358178461,0.01,0.28,0.00396414906439168
"gun sales",1054,1358178461,0.02,0.28,0.00397967537982969
"nra president",1054,1358178461,0.02,0.28,0.00589552470874906
"candy crowley",1054,1358178461,0.02,0.28,0.00514882347125305
"yeah yeah yeahs",485,1358178461,0.01,0.26,0.0034422574410698
"jay z",445,1358178461,0.01,0.2,0.00377891719663926
"the public",443,1358178461,0.0,0.2,0.00198926248155504
"stratocumulus clouds",766,1358178461,0.03,0.18,0.0046944198315068
"golden globe",664,1358178461,0.03,0.17,0.00606927495919178
"lance armstrong",592,1358178461,0.03,0.17,0.0100517677877675
"devil may cry",463,1358178462,0.01,0.16,0.00373884843270487
"jennifer lawrence",613,1358178462,0.07,0.16,0.0163857488277252
"rory mcilroy",401,1358178462,0.01,0.13,0.00339593180407197
"tina fey and amy poehler",437,1358178462,0.02,0.09,0.00522567154947683
"the windows 8",522,1358178462,0.01,0.09,0.00324823712184538
"the future is surface",522,1358178462,0.01,0.09,0.00324816104458351
"on the state of windows on the desktop",493,1358178462,0.01,0.08,0.00627523905331103
"hot clicks",464,1358178462,0.01,0.06,0.00274975027202351
"golden globes",2772,1358178768,0.09,1.0,0.0120894810687195
"jodie foster",2470,1358178768,0.17,0.97,0.0145030209656724
"available for pre-order",471,1358178768,0.09,0.57,0.069496649044219
"air jordan 5",431,1358178768,0.03,0.56,0.0112063543333198
"carmelo anthony",1286,1358178768,0.04,0.49,0.00977145176987847
"captain america",726,1358178768,0.08,0.48,0.0102220440409691
"justin timberlake",880,1358178769,0.08,0.32,0.0181829283000087
"nra president",1000,1358178769,0.02,0.3,0.00622518157170567
"candy crowley",1000,1358178769,0.03,0.3,0.00582426690901969
"gun sales",1000,1358178769,0.02,0.3,0.00405591093414157
"not us",1000,1358178769,0.02,0.3,0.00428638373536223
"golden globe awards",404,1358178769,0.07,0.28,0.0097371743966291
"viajando com filhos",443,1358178769,0.01,0.28,0.00462402517896504
"golden globe",660,1358178769,0.03,0.23,0.00608885732572857
"yeah yeah yeahs",525,1358178769,0.01,0.2,0.00344467787271745
"stratocumulus clouds",684,1358178769,0.04,0.16,0.00509059703746737
"lance armstrong",536,1358178769,0.03,0.16,0.0100701670021056
"jay z",484,1358178769,0.01,0.16,0.00377968978267012
"the public",478,1358178769,0.0,0.15,0.00198926248155504
"devil may cry",422,1358178769,0.01,0.14,0.00375827521508923
"jennifer lawrence",613,1358178769,0.07,0.14,0.0163889543729509
"on the state of windows on the desktop",424,1358178769,0.04,0.07,0.00981577693117293
"hot clicks",490,1358178769,0.01,0.07,0.00274975027202351
"golden globes",2929,1358179075,0.09,1.19,0.0121148447076163
"jodie foster",2628,1358179075,0.17,1.07,0.0145599279537338
"yeah yeah yeahs",822,1358179076,0.01,0.59,0.00344764084079864
"golden globe awards",632,1358179076,0.07,0.55,0.00974262291142154
"captain america",831,1358179076,0.08,0.4,0.0102220440409691
"available for pre-order",516,1358179077,0.08,0.38,0.0660857530150425
"air jordan 5",484,1358179077,0.03,0.37,0.0111012351300353
"carmelo anthony",1322,1358179077,0.04,0.33,0.00977518549342772
"justin timberlake",903,1358179077,0.08,0.32,0.0182009314156668
"candy crowley",930,1358179077,0.03,0.3,0.00644388751997889
"nra president",930,1358179077,0.02,0.3,0.00654642141640208
"not us",930,1358179077,0.02,0.3,0.00459369020885163
"gun sales",930,1358179077,0.02,0.3,0.0041326283811026
"golden globe",652,1358179077,0.03,0.28,0.00611263381982876
"brian burke",444,1358179077,0.06,0.25,0.0125452062438257
"viajando com filhos",487,1358179077,0.01,0.2,0.00462402517896504
"stratocumulus clouds",597,1358179077,0.04,0.15,0.00546381405053965
"jennifer lawrence",596,1358179077,0.07,0.13,0.0163940914889077
"jay z",509,1358179077,0.01,0.13,0.00378153094143286
"lance armstrong",490,1358179077,0.03,0.13,0.0100833132865898
"the public",497,1358179077,0.0,0.11,0.00199287888670669
"hot clicks",526,1358179077,0.01,0.09,0.00274975027202351
"golden globes",2966,1358179383,0.09,1.09,0.0121397757715854
"jodie foster",2595,1358179383,0.17,0.94,0.0146392409315364
"yeah yeah yeahs",1014,1358179383,0.01,0.67,0.003460837555773
"corvette stingray",462,1358179383,0.03,0.59,0.00844064168272665
"golden globe awards",777,1358179383,0.07,0.56,0.00975062659591594
"foto si video",616,1358179383,0.13,0.44,0.0775100515794838
"devil may cry",565,1358179383,0.01,0.42,0.00378766010347636
"captain america",927,1358179383,0.08,0.35,0.0102220440409691
"rcn radio",539,1358179384,0.2,0.3,0.0214977112126944
"golden globe",624,1358179384,0.03,0.29,0.00613928231954555
"justin timberlake",857,1358179384,0.08,0.28,0.018228382950199
"available for pre-order",560,1358179384,0.08,0.26,0.0529423222720837
"gun sales",852,1358179384,0.02,0.25,0.00419922197401897
"air jordan 5",529,1358179384,0.02,0.25,0.0110635247969863
"not us",849,1358179384,0.02,0.25,0.00484915138750893
"nra president",849,1358179384,0.02,0.25,0.00681789993094605
"candy crowley",849,1358179384,0.04,0.25,0.00694547161785422
"brian burke",515,1358179384,0.06,0.24,0.0125318657261696
"carmelo anthony",1359,1358179384,0.04,0.24,0.00977847388124674
"blue ivy",400,1358179384,0.02,0.2,0.00541877760236999
"jay z",526,1358179384,0.01,0.16,0.00379733628616499
"viajando com filhos",520,1358179384,0.01,0.15,0.00463110788141587
"accidental shooting",418,1358179384,0.01,0.13,0.00329386402918855
"stratocumulus clouds",537,1358179384,0.04,0.13,0.00571951945630252
"jennifer lawrence",537,1358179384,0.07,0.12,0.0164021662801187
"lance armstrong",429,1358179384,0.03,0.11,0.0100990552327491
"hot clicks",557,1358179384,0.01,0.11,0.00275548031037362
"the public",512,1358179384,0.0,0.09,0.00199638139757782
"do globo de ouro 2013",408,1358179384,0.0,0.09,0.00149489600403396
"golden globes",3043,1358179695,0.09,1.23,0.0121728515798404
"jodie foster",2594,1358179695,0.17,0.92,0.014719798350958
"iphone 5",860,1358179695,0.16,0.69,0.150162862985054
"yeah yeah yeahs",1083,1358179695,0.01,0.54,0.00349049988348476
"devil may cry",716,1358179695,0.01,0.54,0.00379865251741281
"golden globe awards",852,1358179695,0.07,0.46,0.00976074128991953
"old trafford",457,1358179695,0.06,0.32,0.0116555690976233
"rcn radio",614,1358179695,0.2,0.32,0.0214996605954222
"captain america",992,1358179695,0.08,0.29,0.0102226058989269
"golden globe",616,1358179695,0.03,0.26,0.00615569074754869
"justin timberlake",843,1358179695,0.08,0.26,0.0182486394833775
"march 2013",403,1358179695,0.0,0.24,0.00123095593369485
"gun sales",781,1358179695,0.02,0.23,0.00426207462331081
"candy crowley",778,1358179695,0.04,0.22,0.00739420512917185
"not us",778,1358179695,0.02,0.22,0.00508202549922233
"nra president",778,1358179695,0.03,0.22,0.00706847214024658
"brian burke",557,1358179695,0.06,0.19,0.0125318657261696
"carmelo anthony",1239,1358179695,0.04,0.18,0.00980926223768499
"blue ivy",428,1358179695,0.02,0.18,0.00542305341977134
"rory mcilroy",414,1358179695,0.01,0.16,0.00353798576195008
"jennifer lawrence",433,1358179695,0.07,0.14,0.0164159085573292
"jay z",526,1358179696,0.01,0.14,0.00381092244274724
"viajando com filhos",560,1358179696,0.01,0.13,0.00463110788141587
"accidental shooting",458,1358179696,0.01,0.13,0.00329386402918855
"stratocumulus clouds",470,1358179696,0.05,0.12,0.00598684888100755
"do globo de ouro 2013",428,1358179696,0.0,0.07,0.00149489600403396
"the public",526,1358179696,0.0,0.07,0.00199852193752155
"golden globes",3099,1358180004,0.09,1.31,0.0122073388681972
"jodie foster",2660,1358180004,0.17,0.9,0.014779470898087
"iphone 5",981,1358180004,0.16,0.62,0.150162912082153
"yeah yeah yeahs",1158,1358180004,0.01,0.49,0.00352038812046655
"devil may cry",797,1358180004,0.01,0.47,0.00380768780916531
"golden globe awards",922,1358180004,0.07,0.41,0.0097716316386428
"rcn radio",655,1358180004,0.2,0.27,0.0215014527279758
"last night",446,1358180004,0.1,0.27,0.0135391070752294
"captain america",1029,1358180004,0.08,0.26,0.0102273709237052
"golden globe",637,1358180004,0.03,0.25,0.00616825748514015
"album cover",444,1358180004,0.01,0.23,0.00764020204188254
"justin timberlake",812,1358180004,0.08,0.22,0.018269065878413
"gun sales",711,1358180004,0.02,0.22,0.00432491077391598
"nra president",708,1358180004,0.03,0.22,0.00731401542348345
"candy crowley",708,1358180004,0.05,0.22,0.00782319281075692
"not us",708,1358180004,0.02,0.22,0.00530791823787844
"march 2013",448,1358180004,0.0,0.19,0.00123095593369485
"old trafford",479,1358180004,0.06,0.18,0.0116555690976233
"rory mcilroy",428,1358180004,0.01,0.17,0.00357196445702728
"brian burke",593,1358180004,0.06,0.16,0.0125311532933349
"carmelo anthony",1015,1358180004,0.04,0.15,0.00985986621326883
"blue ivy",445,1358180004,0.02,0.15,0.00542730090928708
"stratocumulus clouds",426,1358180004,0.05,0.13,0.00620654309794579
"jay z",467,1358180004,0.01,0.13,0.00384631115043846
"jennifer lawrence",401,1358180004,0.07,0.13,0.0164219688093481
"viajando com filhos",592,1358180004,0.01,0.12,0.00462345262764933
"accidental shooting",461,1358180004,0.01,0.1,0.00332211148205029
"the public",530,1358180004,0.0,0.05,0.00200177299870365
"golden globes",3119,1358180313,0.09,1.31,0.0122440710666059
"jodie foster",2789,1358180313,0.17,1.04,0.0148488114548624
"iphone 5",1145,1358180313,0.16,0.65,0.150162346621926
"devil may cry",904,1358180313,0.01,0.47,0.00381742620409844
"yeah yeah yeahs",1227,1358180313,0.01,0.4,0.00353378758333473
"golden globe awards",967,1358180313,0.07,0.34,0.00978199985307086
"last night",487,1358180313,0.1,0.27,0.0135424539776016
"captain america",1049,1358180313,0.08,0.24,0.0102332873179783
"golden globe",641,1358180313,0.03,0.24,0.00618270059925601
"album cover",508,1358180313,0.01,0.22,0.00764020204188254
"rory mcilroy",451,1358180313,0.01,0.22,0.00361862429826659
"justin timberlake",761,1358180313,0.08,0.21,0.0182948548899079
"gun sales",664,1358180313,0.02,0.17,0.00436298456758321
"nra president",661,1358180313,0.03,0.17,0.00746085308586782
"candy crowley",661,1358180313,0.05,0.17,0.00807486224854116
"not us",661,1358180313,0.03,0.17,0.00544182769185767
"march 2013",493,1358180313,0.0,0.16,0.00123095593369485
"blue ivy",478,1358180313,0.02,0.16,0.00543102019103597
"brian burke",634,1358180313,0.06,0.14,0.0125256563641094
"viajando com filhos",638,1358180313,0.01,0.13,0.00465293393827073
"flora rail station",426,1358180313,0.0,0.13,0.00136263420701292
"jay z",415,1358180313,0.01,0.13,0.00387892102536184
"carmelo anthony",790,1358180313,0.04,0.13,0.00990844119464077
"corvette stingray",514,1358180313,0.03,0.11,0.00857899453443537
"accidental shooting",419,1358180313,0.01,0.1,0.00341606634184373
"old trafford",487,1358180313,0.06,0.1,0.0116553025068571
"los globos de oro",436,1358180313,0.04,0.1,0.00988591213838883
"golden globes",3153,1358180620,0.09,1.16,0.0122706105572549
"jodie foster",2659,1358180620,0.17,0.99,0.0149648441077867
"bring me the horizon",484,1358180620,0.04,0.63,0.014369315829031
"devil may cry",976,1358180620,0.01,0.42,0.00382856771152279
"golden globe awards",995,1358180620,0.07,0.25,0.00978845677424306
"yeah yeah yeahs",1112,1358180620,0.01,0.25,0.00360209264623902
"rory mcilroy",478,1358180620,0.01,0.24,0.00365949518965338
"justin timberlake",732,1358180620,0.08,0.23,0.0183196343486289
"last night",504,1358180620,0.1,0.22,0.0135449223098417
"captain america",962,1358180620,0.08,0.21,0.0102499263909721
"gun sales",658,1358180620,0.02,0.19,0.00439765636908358
"candy crowley",655,1358180620,0.05,0.19,0.00829924287862894
"nra president",655,1358180620,0.03,0.19,0.00759329438697994
"not us",655,1358180620,0.03,0.19,0.00556196997988936
